mid,name,director,scriptwriter,mainPlayers,categories,productCountry,tags,ratingCount,star5,star4,star3,star2,star1,language
1298712,奇逢敌手,林岭东,Mike Cassey,舒淇,剧情;喜剧;动作;爱情;,香港;马来西亚;,香港;香港电影;舒淇;林岭东;喜剧;银河映像;动作;任达华;,807.0,1.9,12.3,53.7,26.0,6.2, 粤语
1298744,十二猴子 Twelve Monkeys,特瑞·吉列姆,David Webb Peoples,布鲁斯·威利斯,科幻;悬疑;惊悚;,美国;,科幻;美国;悬疑;BradPitt;BruceWillis;美国电影;经典;TerryGilliam;,53318.0,26.1,49.3,22.0,2.3,0.4, 英语
1298771,双姝怨 The Children's Hour,威廉·惠勒,约翰·迈克尔·海耶斯,奥黛丽·赫本,剧情;同性;,美国;,奥黛丽·赫本;美国;AudreyHepburn;les;美国电影;同志;WilliamWyler;1960s;,731.0,25.3,50.5,23.1,1.1,0.0, 英语
1298779,纵情欲海 Levottomat,阿库·卢希米斯,阿库·卢希米斯,Mikko Nousiainen,爱情;,芬兰;,情色;芬兰;纵情欲海;芬兰电影;情欲;欧洲;爱情;2000;,520.0,8.5,30.2,49.4,10.6,1.3, 芬兰语
1298850,衣柜里的男人 Der Bewegte Mann,Sönke Wortmann,Ralf König,Til Schweiger,喜剧;同性;,德国;,德国;同志;喜剧;德国电影;GAY;1994;同性恋;电影;,808.0,12.6,39.1,41.6,5.8,0.9, 德语
1298898,暗战,杜琪峰,Julien Carbon,刘德华,剧情;动作;犯罪;,香港;,杜琪峰;香港;刘德华;刘青云;香港电影;警匪;动作;经典;,55613.0,34.0,48.7,16.4,0.8,0.1, 粤语
1298909,魔鬼代言人 The Devil's Advocate,泰勒·海克福德,Jonathan Lemkin,基努·李维斯,剧情;悬疑;惊悚;,美国;德国;,KeanuReeves;美国;人性;阿尔·帕西诺;AlPacino;惊悚;剧情;美国电影;,33423.0,31.9,48.3,18.2,1.4,0.2, 英语 / 德语 / 意大利语 / 汉语普通话 / 西班牙语
1298943,性感野兽 Sexy Beast,乔纳森·克雷则,Louis Mellis,雷·温斯顿,剧情;犯罪;,西班牙;英国;,英国;犯罪;英国电影;剧情;2000;西班牙;电影;性感野兽;,480.0,8.5,33.8,39.0,14.2,4.6, 英语
1298977,情迷画色 Love Is the Devil,John Maybury,John Maybury,Derek Jacobi,剧情;同性;传记;,英国;法国;日本;,英国;弗朗西斯-培根;同志;英国电影;gay;同性恋;传记;电影;,655.0,11.1,31.0,48.4,7.8,1.7, 英语
1299080,后窗 Rear Window,阿尔弗雷德·希区柯克,康奈尔·伍尔里奇,詹姆斯·斯图尔特,爱情;悬疑;惊悚;犯罪;,美国;,希区柯克;悬疑;美国;经典;美国电影;惊悚;Hitchcock;Alfred_Hitchcock;,30056.0,33.7,49.8,15.5,0.8,0.2, 英语
1299087,魔法一点灵 Simply Irresistible,马克 塔洛夫 (Mark Tarlov,Judith Roberts (II,Sarah Michelle Gellar,喜剧;爱情;奇幻;,德国;美国;,爱情;美国;喜剧;美国电影;浪漫;SarahMichelleGellar;魔法一点灵;1999;,285.0,3.5,21.8,58.6,14.7,1.4, 英语 / 法语
1299115,美狄亚 Medea,皮埃尔·保罗·帕索里尼,皮埃尔·保罗·帕索里尼,玛丽亚·卡拉斯,剧情;,法国;意大利;西德;,帕索里尼;意大利;意大利电影;美狄亚;Pier_Paolo_Pasolini;PierPaoloPasolini;1969;Pasolini;,446.0,24.9,44.6,26.7,3.4,0.4, 意大利语
1299122,猫儿历险记 The Aristocats,沃夫冈·雷瑟曼,Larry Clemmons,菲尔·哈里斯 ,喜剧;动画;音乐;家庭;冒险;,美国;,动画;DISNEY;美国;迪斯尼;猫儿历险记;猫;美国动画;动画片;,612.0,31.5,44.4,22.5,0.8,0.7, 英语
1299131,教父2 The Godfather: Part Ⅱ,弗朗西斯·福特·科波拉,马里奥·普佐,阿尔·帕西诺,剧情;惊悚;犯罪;,美国;,黑帮;教父;经典;美国;AlPacino;美国电影;犯罪;科波拉;,81587.0,61.5,31.2,6.9,0.3,0.1, 英语 / 意大利语 / 西班牙语 / 拉丁语
1299193,理智与情感 Sense and Sensibility,李安,艾玛·汤普森,艾玛·汤普森,剧情;爱情;,美国;英国;,李安;英国;名著改编;爱情;KateWinslet;经典;美国电影;名著;,29017.0,28.2,53.5,17.5,0.7,0.1, 英语 / 法语
1299243,棋逢敌手 Geri's Game,简·皮克瓦,简·皮克瓦,Bob Peterson,动画;短片;家庭;,美国;,Pixar;动画短片;动画;美国;短片;1997;动画片;animation;,31148.0,39.5,45.3,14.4,0.7,0.1, 英语
1299259,史密斯夫妇 Mr. &amp; Mrs. Smith,阿尔弗雷德·希区柯克,Norman Krasna,卡洛·朗白,喜剧;爱情;,美国;,希区柯克;美国;美国电影;Alfred_Hitchcock;AlfredHitchcock;爱情;1941;1940s;,600.0,10.7,37.7,45.0,5.8,0.8, 英语
1299262,生命的标记 Lebenszeichen,沃纳·赫尔佐格,沃纳·赫尔佐格,Peter Brogle,剧情;,西德;,德国;赫尔佐格;WernerHerzog;Werner_Herzog;德国电影;1960s;战争;Herzog;,336.0,41.4,44.6,12.8,0.9,0.3, 希腊语 / 德语
1299288,胭脂扣,关锦鹏,邱戴安平,梅艳芳,剧情;爱情;悬疑;音乐;奇幻;,香港;,张国荣;梅艳芳;关锦鹏;香港电影;香港;爱情;胭脂扣;李碧华;,70905.0,25.7,53.3,19.8,1.1,0.1, 粤语
1299316,破茧威龙 Lock Up,John Flynn,Richard Smith,西尔维斯特·史泰龙,动作;惊悚;犯罪;,美国;,史泰龙;动作;美国;监狱;犯罪;美国电影;剧情;1989;,462.0,9.7,39.6,45.7,3.9,1.1, 英语
1299327,夜访吸血鬼 Interview with the Vampire: The Vampire Chronicles,尼尔·乔丹,安妮·莱斯,布拉德·皮特,剧情;奇幻;,美国;,吸血鬼;美国;布拉德·皮特;BradPitt;经典;美国电影;惊悚;魔幻;,108750.0,38.1,43.5,16.9,1.3,0.2, 英语
1299362,保镖 The Bodyguard,米克·杰克逊,劳伦斯·卡斯丹,凯文·科斯特纳,剧情;爱情;惊悚;音乐;,美国;,爱情;美国;经典;美国电影;KevinCostner;保镖;动作;1992;,38942.0,22.9,50.3,24.9,1.6,0.2, 英语
1299396,边走边唱,陈凯歌,陈凯歌,刘仲元,剧情;,中国大陆;德国;英国;,陈凯歌;黄磊;中国电影;大陆;中国;边走边唱;许晴;1991;,783.0,12.3,37.9,39.0,9.2,1.7, 汉语普通话
1299398,西游记第一百零一回之月光宝盒,刘镇伟,刘镇伟,周星驰,喜剧;动作;爱情;奇幻;冒险;,香港;中国大陆;,喜剧;香港;经典;爱情;大话西游;搞笑;中国;1995;,146477.0,53.7,33.8,11.4,0.8,0.2, 粤语 / 汉语普通话
1299440,天才宝贝 Baby Geniuses,鲍勃 克拉克 (Bob Clark (III,鲍勃 克拉克 (Bob Clark (III,凯瑟琳·特纳,喜剧;科幻;家庭;犯罪;,美国;,喜剧;美国;小鬼当家;美国电影;儿童;1999;电影;搞笑;,472.0,12.9,38.3,40.5,6.6,1.7, 英语
1299494,军火 T.R.Y.,Kazuki Omori,成島出,织田裕二,喜剧;动作;,日本;中国大陆;,织田裕二;日本;日本电影;邵兵;2003;电影;剧情;动作;,182.0,3.8,20.3,52.7,18.1,4.9, 日语
1299523,上海之夜,徐克,司徒慧焯,钟镇涛,喜剧;歌舞;,香港;,徐克;香港;张艾嘉;香港电影;叶倩文;钟镇涛;李丽珍;1984;,819.0,16.7,48.2,31.6,2.8,0.6, 粤语
1299526,两腿之间 Entre las piernas,Manuel Gómez Pereira,Joaquín Oristrell,Victoria Abril,剧情;爱情;悬疑;惊悚;,西班牙;法国;,西班牙;情色;西班牙电影;JavierBardem;惊悚;欧洲;法国;细腻的情感;,474.0,5.3,26.2,57.0,9.7,1.9, 西班牙语
1299603,落水狗 Reservoir Dogs,昆汀·塔伦蒂诺,昆汀·塔伦蒂诺,哈威·凯特尔,悬疑;惊悚;犯罪;,美国;,昆汀·塔伦蒂诺;美国;QuentinTarantino;暴力;黑帮;犯罪;美国电影;昆汀;,45306.0,31.5,50.7,16.4,1.2,0.2, 英语
1299612,狗神 Inugami,原田真人,原田真人,天海祐希,剧情;爱情;惊悚;奇幻;,日本;,日本;日本电影;天海祐希;渡部笃郎;情色;原田真人;乱伦;2001;,896.0,10.4,33.7,45.4,9.4,1.1, 日语
1299619,半边人 半邊人,方育平,王正方,王正方,剧情;,香港;,方育平;香港;香港电影;1983;1980s;紀實;港產片;香港制造;,254.0,32.3,51.6,14.6,1.6,0.0, 粤语
1299629,我爱你,李仁港,陈淑贤,袁咏仪,,香港;,香港电影;袁咏仪;香港;吴镇宇;方中信;爱情;李仁港;1998;,863.0,36.3,41.3,20.6,1.6,0.2, 粤语
1299644,来的都是客,马铭惠,,赵本山,剧情;喜剧;,中国大陆;,喜剧;赵本山;中国电影;中国;大陆;1990;国产;国产电影;,210.0,16.2,43.8,37.1,1.9,1.0, 汉语普通话
1299661,苏州河,娄烨,娄烨,周迅,剧情;爱情;,中国;德国;,周迅;娄烨;文艺;苏州河;爱情;中国电影;大陆;中国;,50432.0,21.6,47.6,27.3,3.0,0.5, 汉语普通话
1299680,整蛊专家,王晶,王晶,刘德华,喜剧;爱情;,香港;,周星驰;喜剧;香港;香港电影;王晶;刘德华;搞笑;整蛊专家;,43270.0,11.5,36.1,46.9,4.9,0.6, 粤语
1299722,着牛仔裤的钟馗 著牛仔褲的鐘馗,黎继明,,成奎安,喜剧;动作;恐怖;,香港;,香港;香港电影;成奎安;恐怖;电影;叶蕴仪;王小凤;穿牛仔裤的钟馗;,217.0,3.7,15.7,70.5,9.7,0.5, 粤语
1299769,第六感生死缘 Meet Joe Black,马丁·布莱斯,Ron Osborn,布拉德·皮特,剧情;爱情;悬疑;奇幻;,美国;,爱情;BradPitt;美国;布拉德·皮特;美国电影;第六感生死恋;经典;电影;,28083.0,24.0,46.1,26.6,2.9,0.4, 英语
1299775,"马太福音 Vangelo secondo Matteo, Il",皮埃尔·保罗·帕索里尼,皮埃尔·保罗·帕索里尼,Enrique Irazoqui,剧情;传记;历史;,法国;意大利;,帕索里尼;意大利;宗教;意大利电影;Pier_Paolo_Pasolini;信仰;Pasolini;文艺;,821.0,39.6,43.5,15.5,1.3,0.1, 意大利语
1299968,轰天龙虎会,于仁泰,F.W. Silleroy,刘德华,剧情;爱情;惊悚;犯罪;,香港;,黑帮;香港;香港电影;刘德华;于仁泰;刘嘉玲;动作;万梓良;,161.0,4.3,10.6,43.5,26.1,15.5, 粤语
1300050,中国轮盘 Chinesisches Roulette,赖纳·维尔纳·法斯宾德,赖纳·维尔纳·法斯宾德,玛吉特·卡斯滕森,剧情;惊悚;,法国;西德;,法斯宾德;德国;德国电影;RainerWernerFassbinder;Fassbinder;1976;Rainer_Werner_Fassbinder;1970s;,525.0,27.8,47.6,21.0,2.7,1.0, 德语
1300055,全金属外壳 Full Metal Jacket,斯坦利·库布里克,Gustav Hasford,亚当·鲍德温,剧情;战争;,英国;美国;,战争;库布里克;越战;美国;StanleyKubrick;斯坦利·库布里克;美国电影;1987;,29860.0,38.5,46.7,13.8,0.9,0.2, 英语 / 越南语
1300056,四百击 Les quatre cents coups,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,让-皮埃尔·利奥德,剧情;犯罪;,法国;,法国;特吕弗;新浪潮;法国电影;青春;FrançoisTruffaut;经典;François_Truffaut;,21497.0,49.2,40.0,10.0,0.5,0.2, 法语 / 英语
1300064,家有喜事,高志森,谷德昭,张国荣,剧情;喜剧;爱情;家庭;,香港;,周星驰;喜剧;香港;张国荣;香港电影;家有喜事;吴君如;搞笑;,36775.0,25.9,46.0,26.2,1.7,0.2, 粤语
1300069,偷天陷阱 Entrapment,乔恩·阿米尔,William Broyles Jr.,肖恩·康纳利,动作;爱情;惊悚;犯罪;,美国;英国;德国;,肖恩·康纳利;动作;美国;犯罪;美国电影;偷天陷阱;爱情;剧情;,52782.0,17.5,51.8,28.9,1.7,0.1, 英语
1300112,廉政第一击,林德禄,陈翘英,狄龙,,香港;,香港;香港电影;狄龙;张曼玉;犯罪;任达华;动作;林德禄;,439.0,9.3,34.2,51.9,3.6,0.9, 粤语
1300143,只爱陌生人 Gadjo dilo,托尼·加列夫,托尼·加列夫,罗曼·杜里斯,剧情;喜剧;爱情;音乐;,法国;罗马尼亚;,法国;法国电影;罗马尼亚;只爱陌生人;音乐;爱情;TonyGatlif;Tony_Gatlif;,814.0,35.1,47.1,16.1,1.5,0.2, 法语 / 罗马尼亚语 / 吉普赛语
1300220,莎翁情史 Shakespeare in Love,约翰·麦登,马克·诺曼,约瑟夫·费因斯,剧情;喜剧;爱情;,英国;美国;,爱情;莎士比亚;美国;英国;美国电影;奥斯卡;经典;1998;,43096.0,14.4,44.6,37.0,3.5,0.5, 英语
1300247,偶然,楚原,楚原 (Yuen Chor,张国荣,剧情;爱情;,香港;,张国荣;香港电影;梅艳芳;香港;王祖賢;王祖贤;钟楚红;楚原;,492.0,23.0,35.6,37.4,3.9,0.2, 粤语
1300267,乱世佳人 Gone with the Wind,维克多·弗莱明,西德尼·霍华德,克拉克·盖博,剧情;爱情;战争;,美国;,经典;爱情;费雯丽;乱世佳人;美国;飘;战争;美国电影;,134107.0,66.7,27.4,5.6,0.3,0.1, 英语
1300275,大开眼戒 Eyes Wide Shut,斯坦利·库布里克,斯坦利·库布里克,汤姆·克鲁斯,剧情;悬疑;惊悚;,英国;美国;,库布里克;美国;情色;NicoleKidman;StanleyKubrick;TomCruise;美国电影;剧情;,26966.0,19.7,41.9,33.1,4.6,0.7, 英语
1300299,杀人回忆 살인의 추억,奉俊昊,奉俊昊,宋康昊,剧情;悬疑;惊悚;犯罪;,韩国;,韩国;悬疑;犯罪;韩国电影;奉俊昊;杀人回忆;宋康昊;惊悚;,52598.0,44.6,41.6,12.3,1.2,0.3, 韩语
1300300,死神来了 Final Destination,黄毅瑜,Glen Morgan,戴文·萨瓦,悬疑;惊悚;,美国;加拿大;,惊悚;美国;死神来了;恐怖;悬疑;美国电影;2000;恐怖片;,87341.0,19.0,50.1,28.3,2.2,0.4, 英语 / 法语
1300303,我是谁,陈木胜,成龙,成龙,喜剧;动作;科幻;惊悚;冒险;,香港;,成龙;动作;香港;香港电影;喜剧;陈木胜;我是谁;1998;,38897.0,10.5,41.5,43.8,3.7,0.5, 英语
1300374,绿里奇迹 The Green Mile,弗兰克·德拉邦特,弗兰克·德拉邦特,汤姆·汉克斯,剧情;悬疑;犯罪;奇幻;,美国;,汤姆·汉克斯;人性;美国;监狱;经典;剧情;美国电影;Tomhanks;,52675.0,49.2,38.2,11.4,0.9,0.2, 英语 / 法语
1300395,父与女 Father and Daughter,迈克尔·度德威特,迈克尔·度德威特,,剧情;动画;短片;家庭;,英国;比利时;荷兰;,动画短片;动画;亲情;短片;英国;比利时;荷兰;MichaelDudokdeWit;,38696.0,66.7,27.0,6.0,0.3,0.1, 无对白
1300498,百变星君 百變星君,叶伟民,王晶,周星驰,喜剧;科幻;奇幻;,香港;,周星驰;喜剧;香港;香港电影;王晶;搞笑;百变星君;电影;,55558.0,11.4,35.4,46.6,5.8,0.7, 粤语
1300529,情到深处 Say Anything...,卡梅伦·克罗,卡梅伦·克罗,约翰·库萨克,剧情;喜剧;爱情;,美国;,爱情;JohnCusack;美国;青春;美国电影;1989;CameronCrowe;成长;,753.0,17.4,50.1,29.5,2.7,0.4, 英语
1300616,买凶拍人 買兇拍人,彭浩翔,彭浩翔,葛民辉,喜剧;动作;犯罪;,香港;,彭浩翔;黑色幽默;香港;香港电影;喜剧;葛民辉;cult;买凶拍人;,51372.0,42.1,43.4,12.9,1.3,0.3, 粤语 / 汉语普通话 / 日语 / 闽南语
1300618,空中监狱 Con Air, 西蒙·韦斯特,斯科特·罗森伯格,尼古拉斯·凯奇,动作;惊悚;犯罪;,美国;,尼古拉斯·凯奇;动作;美国;犯罪;NicolasCage;美国电影;空中监狱;1997;,67157.0,27.2,52.2,19.5,1.0,0.1, 英语
1300656,终结者 The Terminator,詹姆斯·卡梅隆,詹姆斯·卡梅隆,阿诺·施瓦辛格,动作;科幻;惊悚;,美国;英国;,科幻;施瓦辛格;美国;动作;终结者;美国电影;经典;1984;,52038.0,21.9,51.6,25.0,1.3,0.2, 英语 / 西班牙语
1300730,异形总动员 Virus,John Bruno,查克 法瑞尔 (Chuck Pfarrer,Jamie Lee Curtis,动作;科幻;惊悚;恐怖;,美国;,科幻;美国;惊悚;美国电影;恐怖;1999;电影;病毒;,246.0,3.7,20.7,59.8,14.2,1.6, 英语 / 俄语
1300741,枪火 鎗火,杜琪峰,游乃海,吴镇宇,剧情;悬疑;惊悚;犯罪;,香港;,杜琪峰;香港;黑帮;吴镇宇;香港电影;黄秋生;银河映像;动作;,36002.0,41.9,41.9,14.7,1.2,0.3, 粤语
1300801,阴阳魔界 Twilight Zone: The Movie,乔治·米勒,杰罗姆·比克斯比,丹·艾克罗伊德,科幻;惊悚;恐怖;奇幻;,美国;,科幻;美国;惊悚;恐怖;悬疑;美国电影;StevenSpielberg;1983;,548.0,11.1,34.9,44.2,7.8,2.0, 英语 / 法语 / 德语 / 越南语
1300856,爱德华二世 Edward II,Derek Jarman,Antony Root,Steven Waddington,剧情;同性;历史;,英国;,英国;同志;DerekJarman;英国电影;Gay;历史;Derek_Jarman;电影;,555.0,20.7,40.7,32.1,5.6,0.9, 英语 / 意大利语
1300868,异形 Alien,雷德利·斯科特,丹·欧班农,汤姆·斯凯里特,科幻;恐怖;,英国;美国;,科幻;美国;恐怖;异形;惊悚;经典;美国电影;1979;,36898.0,22.4,47.5,27.7,2.1,0.3, 英语 / 西班牙语
1300911,十段生命的律动 Ten,阿巴斯·基亚罗斯塔米,阿巴斯·基亚罗斯塔米,Mania Akbari,剧情;,法国;伊朗;美国;,阿巴斯;伊朗;伊朗电影;AbbasKiarostami;短片集;Abbas_Kiarostami;文艺;电影;,658.0,21.4,48.2,26.1,4.0,0.3, 波斯语
1300945,云中漫步 A Walk in the Clouds,阿方索·阿雷奥,Robert Mark Kamen,基努·李维斯,剧情;爱情;,美国;墨西哥;,爱情;KeanuReeves;美国;浪漫;云中漫步;美国电影;文艺;经典;,40954.0,22.3,48.4,26.8,2.3,0.3, 英语
1300949,疑云密布 Under Suspicion,斯蒂芬·霍普金斯,克劳德·米勒,吉恩·哈克曼,剧情;惊悚;犯罪;,法国;美国;,悬疑;美国;莫妮卡·贝鲁奇;摩根·弗里曼;犯罪;MorganFreeman;美国电影;2000;,662.0,11.2,43.7,39.7,5.0,0.5, 英语 / 意大利语 / 西班牙语
1300960,碧海蓝天 Le grand bleu,吕克·贝松,吕克·贝松,让-马克·巴尔,剧情;爱情;冒险;,法国;美国;意大利;,吕克·贝松;法国;碧海蓝天;法国电影;经典;LucBesson;剧情;电影;,66909.0,52.8,35.9,10.4,0.7,0.2, 法语 / 英语 / 意大利语
1300963,情杀案中案 Vivement dimanche!,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗,芬妮·阿尔丹,喜剧;悬疑;惊悚;犯罪;,法国;,特吕弗;法国;FrancoisTruffaut;法国电影;François_Truffaut;新浪潮;悬疑;1980s;,255.0,7.1,53.7,35.7,3.5,0.0, 法语
1300984,心寒,钟少雄,钟盛远,吴镇宇,惊悚;,香港;,吴镇宇;香港;香港电影;恐怖;朱茵;惊悚;悬疑;张家辉;,683.0,2.5,10.7,53.0,28.8,5.0, 粤语
1301103,亚历山大大帝 Megaleksandros,Theo Angelopoulos,西奥·安哲罗普洛斯,Omero Antonutti,剧情;,希腊;意大利;西德;,安哲罗普洛斯;希腊;希腊电影;西奥·安哲罗普洛斯;史诗;TheoAngelopoulos;Theo_Angelopoulos;1980s;,334.0,24.9,49.4,22.8,1.8,1.2, 希腊语
1301106,布达佩斯之恋 Gloomy Sunday - Ein Lied von Liebe und Tod,诺夫·舒贝尔,Nick Barkow,艾丽卡·莫露珊,剧情;爱情;,德国;匈牙利;,爱情;德国;二战;匈牙利;音乐;德国电影;战争;愛情;,36440.0,46.2,41.5,11.4,0.8,0.1, 德语 / 英语 / 匈牙利语
1301143,疯劫 瘋劫,许鞍华,陈韵文,张艾嘉,剧情;悬疑;惊悚;,香港;,许鞍华;香港;香港电影;新浪潮;张艾嘉;許鞍華;赵雅芝;1970s;,341.0,6.7,46.0,41.9,4.7,0.6, 粤语
1301168,卧虎藏龙,李安,王蕙玲,周润发,剧情;动作;爱情;奇幻;冒险;,中国;香港;台湾;美国;,李安;武侠;周润发;动作;章子怡;卧虎藏龙;香港;中国;,72260.0,15.4,40.8,38.3,4.7,0.8, 汉语普通话
1301169,跳出我天地 Billy Elliot,史蒂芬·戴德利,Lee Hall,杰米·贝尔,剧情;喜剧;音乐;家庭;,英国;法国;,励志;英国;舞蹈;成长;青春;英国电影;StephenDaldry;电影;,30920.0,49.5,40.2,9.8,0.4,0.1, 英语
1301171,偷拐抢骗 Snatch,盖·里奇,盖·里奇,布拉德·皮特,惊悚;犯罪;,英国;美国;,黑色幽默;英国;GuyRitchie;BradPitt;犯罪;喜剧;黑帮;英国电影;,49557.0,40.8,46.3,12.0,0.8,0.1, 英语 / 俄语
1301174,傲慢与偏见 Pride and Prejudice,Simon Langton,安德鲁·戴维斯,柯林·菲尔斯,剧情;爱情;,英国;,傲慢与偏见;英国;BBC;经典;爱情;名著改编;ColinFirth;英剧;,49299.0,63.3,29.6,6.8,0.3,0.0, 英语
1301236,冲破铁幕 Torn Curtain,阿尔弗雷德·希区柯克,Brian Moore,保罗·纽曼,悬疑;惊悚;,美国;,希区柯克;美国;悬疑;AlfredHitchcock;Alfred_Hitchcock;1966;PaulNewman;美国电影;,566.0,11.0,37.8,45.1,5.1,1.1, 英语 / 德语 / 瑞典语 / 挪威语
1301263,古惑女之决战江湖,邓衍成,郭伟星,李丽珍,动作;,香港;,香港;香港电影;吴镇宇;李丽珍;古惑仔;莫文蔚;黑帮;王晶;,741.0,4.6,16.2,57.4,18.4,3.5, 粤语
1301304,"清水湾的孩子 Enfants du marais, Les",Jean Becker,Georges Montforez,,剧情;喜剧;,法国;,法国;法国电影;童年;清水湾的孩子;儿童;友情;战争;生活;,339.0,50.7,37.2,11.2,0.6,0.3, 法语
1301313,世界中心 The Center of the World,王颖,Ellen Benjamin Wong,Peter Sarsgaard,剧情;爱情;,美国;,情色;美国;王颖;美国电影;世界中心;剧情;爱情;2001;,721.0,7.6,30.5,49.2,11.1,1.5, 英语
1301345,偷天换日 The Italian Job,F·加里·格雷,Donna Powers,马克·沃尔伯格,动作;惊悚;犯罪;,美国;,动作;美国;犯罪;偷天换日;美国电影;EdwardNorton;剧情;2003;,46024.0,16.0,50.4,31.2,2.1,0.3, 英语
1301445,黑衣人 Men in Black,巴里·索南菲尔德,爱德·索罗门,威尔·史密斯,喜剧;动作;科幻;,美国;,科幻;美国;喜剧;动作;搞笑;1997;外星人;经典;,88269.0,19.5,52.3,26.3,1.7,0.2, 英语 / 西班牙语
1301459,小岛惊魂 The Others,亚历桑德罗·阿曼巴,亚历桑德罗·阿曼巴,妮可·基德曼,剧情;悬疑;惊悚;,美国;西班牙;法国;意大利;,惊悚;悬疑;NicoleKidman;美国;恐怖;小岛惊魂;美国电影;2001;,64505.0,24.6,51.3,22.3,1.5,0.2, 英语
1301466,危险游戏 Dangerous Minds,John N. Smith,罗纳德·巴斯,米歇尔·菲佛,剧情;惊悚;犯罪;,美国;,美国;教育;美国电影;青春;MichellePfeiffer;危险游戏;教育电影;1995;,334.0,11.7,37.4,46.1,3.3,1.5, 英语
1301478,云裳风暴 Prêt-à-Porter,罗伯特·奥特曼,罗伯特·奥特曼,索菲娅·罗兰,剧情;喜剧;,美国;,美国;时尚;RobertAltman;美国电影;Robert_Altman;时装;1994;JuliaRoberts;,285.0,10.5,37.9,44.6,5.6,1.4, 英语 / 法语 / 意大利语 / 俄语 / 西班牙语
1301500,激情年代 The Crucible,尼古拉斯·希特纳,阿瑟·米勒,丹尼尔·戴-刘易斯,剧情;历史;,美国;,美国;WinonaRyder;美国电影;DanielDayLewis;DanielDay-Lewis;人性;剧情;丹尼尔·戴·刘易斯;,638.0,31.0,45.5,21.0,2.0,0.5, 英语
